geo_id,name,state,population,provider_count,provider_density,nearest_distance_miles,avg_distance_top3_miles,drive_time_minutes,wait_time_days,density_score,distance_score,drivetime_score,waittime_score,dearth_score,dearth_label
08053,Hinsdale County,CO,747,0,0.0,30.88334064587968,30.88334064587968,370.94166666666666,14.0,100.0,87.45173745173746,100.0,50.0,100.0,Severe Shortage
41037,Lake County,OR,8194,0,0.0,92.74430996177936,91.68343960534753,334.5566666666667,14.0,100.0,99.67824967824967,99.96782496782497,50.0,99.98712998712999,Severe Shortage
16049,Idaho County,ID,17912,0,0.0,69.11901081831684,73.30465034463197,328.4316666666667,14.0,100.0,98.61647361647363,99.93564993564993,50.0,99.97425997425998,Severe Shortage
27031,Cook County,MN,5571,0,0.0,57.49555874191283,70.43196272831928,306.39500000000004,14.0,100.0,97.00772200772201,99.83912483912484,50.0,99.93564993564993,Severe Shortage
06027,Inyo County,CA,18485,0,0.0,69.33974393284825,69.33974393284825,296.4566666666667,14.0,100.0,98.64864864864865,99.8069498069498,50.0,99.92277992277992,Severe Shortage
41025,Harney County,OR,7402,0,0.0,106.19238438342427,110.77420219251577,294.92833333333334,14.0,100.0,99.9034749034749,99.77477477477478,50.0,99.90990990990991,Severe Shortage
30027,Fergus County,MT,11862,0,0.0,90.11928571211801,98.36450480321332,275.00333333333333,14.0,100.0,99.61389961389962,99.74259974259975,50.0,99.8970398970399,Severe Shortage
09130,Lower Connecticut River Valley Planning Region,CT,177540,0,0.0,24.76770589538569,26.1878331474124,263.62333333333333,14.0,100.0,81.37065637065636,99.7104247104247,50.0,99.88416988416989,Severe Shortage
48109,Culberson County,TX,2254,0,0.0,60.20105895911989,60.201058959119884,257.47833333333335,14.0,100.0,97.39382239382239,99.67824967824967,50.0,99.87129987129987,Severe Shortage
08079,Mineral County,CO,933,0,0.0,44.9565390682143,44.956539068214305,255.605,14.0,100.0,94.07979407979408,99.64607464607465,50.0,99.85842985842987,Severe Shortage
56023,Lincoln County,WY,21000,0,0.0,80.43288063793233,80.43288063793233,251.28,14.0,100.0,99.25997425997426,99.61389961389962,50.0,99.84555984555985,Severe Shortage
56007,Carbon County,WY,14250,0,0.0,77.4770279007792,77.4770279007792,241.075,14.0,100.0,99.16344916344917,99.54954954954955,50.0,99.81981981981983,Severe Shortage
41063,Wallowa County,OR,7522,0,0.0,47.14472319123368,47.14472319123368,237.54500000000002,14.0,100.0,94.94851994851994,99.5173745173745,50.0,99.8069498069498,Severe Shortage
08113,San Miguel County,CO,7819,0,0.0,44.53247836455939,46.652871714259675,236.825,14.0,100.0,93.88674388674389,99.48519948519949,50.0,99.7940797940798,Severe Shortage
49017,Garfield County,UT,5290,0,0.0,62.379382902289144,82.19938286298317,236.54,14.0,100.0,97.77992277992279,99.45302445302445,50.0,99.78120978120978,Severe Shortage
16085,Valley County,ID,12777,0,0.0,77.17656213470119,83.22200004311499,234.36666666666667,14.0,100.0,99.13127413127413,99.42084942084942,50.0,99.76833976833977,Severe Shortage
32013,Humboldt County,NV,17116,0,0.0,128.47461486598854,137.28726759097728,230.065,14.0,100.0,100.0,99.38867438867439,50.0,99.75546975546976,Severe Shortage
49027,Millard County,UT,13572,0,0.0,81.94628680063877,81.94628680063877,228.44,14.0,100.0,99.35649935649936,99.35649935649936,50.0,99.74259974259974,Severe Shortage
56043,Washakie County,WY,7662,0,0.0,65.34598859598967,65.34598859598967,226.05666666666667,14.0,100.0,98.1981981981982,99.32432432432432,50.0,99.72972972972974,Severe Shortage
35003,Catron County,NM,3795,0,0.0,83.79012263016517,85.10654577255895,223.52833333333334,14.0,100.0,99.45302445302445,99.29214929214929,50.0,99.71685971685972,Severe Shortage
20023,Cheyenne County,KS,2646,0,0.0,105.68716776345583,105.68716776345583,218.49833333333333,14.0,100.0,99.87129987129987,99.25997425997426,50.0,99.7039897039897,Severe Shortage
46137,Ziebach County,SD,2418,0,0.0,73.76036306822051,73.76036306822051,216.415,14.0,100.0,99.03474903474904,99.22779922779922,50.0,99.6911196911197,Severe Shortage
16035,Clearwater County,ID,9151,0,0.0,61.244278163812496,61.24427816381249,203.70166666666668,14.0,100.0,97.52252252252252,99.1956241956242,50.0,99.67824967824968,Severe Shortage
46055,Haakon County,SD,1834,0,0.0,67.84824395286266,69.89982704914438,201.45499999999998,14.0,100.0,98.45559845559846,99.16344916344917,50.0,99.66537966537967,Severe Shortage
30069,Petroleum County,MT,525,0,0.0,95.9376255564517,95.93762555645169,198.15833333333333,14.0,100.0,99.77477477477478,99.13127413127413,50.0,99.65250965250965,Severe Shortage
41023,Grant County,OR,7093,0,0.0,70.15447585257932,70.15447585257932,196.98666666666668,14.0,100.0,98.77734877734878,99.09909909909909,50.0,99.63963963963964,Severe Shortage
09170,South Central Connecticut Planning Region,CT,576718,0,0.0,23.134430739564046,23.482784399445322,193.6616666666667,14.0,100.0,79.08622908622908,99.06692406692407,50.0,99.62676962676963,Severe Shortage
38095,Towner County,ND,2051,0,0.0,126.2171475109051,108.12536509856216,192.57333333333332,14.0,100.0,99.93564993564993,99.03474903474904,50.0,99.61389961389962,Severe Shortage
30059,Meagher County,MT,2065,0,0.0,51.78078764695465,51.78078764695465,190.0366666666667,14.0,100.0,96.04247104247105,98.97039897039896,50.0,99.58815958815958,Severe Shortage
48301,Loving County,TX,48,0,0.0,57.564225352262426,57.56422535226242,189.57833333333335,14.0,100.0,97.03989703989704,98.93822393822393,50.0,99.57528957528957,Severe Shortage
