geo_id,name,state,population,provider_count,provider_density,nearest_distance_miles,avg_distance_top3_miles,drive_time_minutes,wait_time_days,density_score,distance_score,drivetime_score,waittime_score,dearth_score,dearth_label
20193,Thomas County,KS,7802,0,0.0,93.3216500984068,93.3216500984068,132.29333333333335,14.0,100.0,99.83912483912484,97.42599742599742,50.0,98.97039897039897,Severe Shortage
30025,Fallon County,MT,2946,0,0.0,58.009198643561966,58.76771148978671,131.79166666666666,14.0,100.0,98.55212355212355,97.39382239382239,50.0,98.95752895752895,Severe Shortage
49033,Rich County,UT,2752,0,0.0,26.467712252998123,27.960974885762692,131.495,14.0,100.0,88.64221364221365,97.36164736164736,50.0,98.94465894465895,Severe Shortage
32021,Mineral County,NV,4475,0,0.0,63.37310131326507,63.37310131326507,131.23166666666665,14.0,100.0,98.93822393822393,97.32947232947234,50.0,98.93178893178893,Severe Shortage
46107,Potter County,SD,2402,0,0.0,83.77543972435285,78.4298409294887,129.275,14.0,100.0,99.77477477477478,97.26512226512226,50.0,98.90604890604891,Severe Shortage
16015,Boise County,ID,8581,0,0.0,31.785189154143936,31.785189154143936,129.155,14.0,100.0,92.21364221364222,97.23294723294723,50.0,98.89317889317888,Severe Shortage
35019,Guadalupe County,NM,4385,0,0.0,47.107652371493906,59.53983477386175,128.78833333333333,14.0,100.0,97.36164736164736,97.2007722007722,50.0,98.88030888030889,Severe Shortage
56027,Niobrara County,WY,2301,0,0.0,43.62697601340302,44.6977771315239,128.445,14.0,100.0,96.55727155727156,97.16859716859717,50.0,98.86743886743886,Severe Shortage
35033,Mora County,NM,4096,0,0.0,30.392602261386656,33.059494450265326,128.17166666666668,14.0,100.0,91.47361647361647,97.13642213642214,50.0,98.85456885456887,Severe Shortage
35011,De Baca County,NM,1657,0,0.0,48.1543484936185,48.1543484936185,128.17,14.0,100.0,97.58687258687259,97.1042471042471,50.0,98.84169884169884,Severe Shortage
31149,Rock County,NE,1241,0,0.0,65.96484186782781,74.34325666453536,127.66000000000001,14.0,100.0,99.13127413127413,97.03989703989704,50.0,98.81595881595882,Severe Shortage
30083,Richland County,MT,11028,0,0.0,46.85522922819914,45.59308176241607,126.31833333333334,14.0,100.0,97.2972972972973,96.97554697554698,50.0,98.7902187902188,Severe Shortage
48443,Terrell County,TX,718,0,0.0,60.10726784059304,63.71669036659956,125.77833333333334,14.0,100.0,98.74517374517374,96.94337194337194,50.0,98.77734877734878,Severe Shortage
