geo_id,name,state,population,provider_count,provider_density,nearest_distance_miles,avg_distance_top3_miles,drive_time_minutes,wait_time_days,density_score,distance_score,drivetime_score,waittime_score,dearth_score,dearth_label
32009,Esmeralda County,NV,720,0,0.0,142.20129632985572,143.10739706515923,464.79,14.0,100.0,99.74259974259975,100.0,50.0,100.0,Severe Shortage
08053,Hinsdale County,CO,747,0,0.0,30.88334064587968,30.88334064587968,370.94166666666666,14.0,100.0,74.64607464607465,99.96782496782497,50.0,99.98712998712999,Severe Shortage
48377,Presidio County,TX,5686,0,0.0,159.34880501793904,159.34880501793904,324.51500000000004,14.0,100.0,99.9034749034749,99.93564993564993,50.0,99.97425997425998,Severe Shortage
32023,Nye County,NV,55990,0,0.0,138.46815125947285,138.46815125947285,321.55833333333334,14.0,100.0,99.67824967824967,99.9034749034749,50.0,99.96138996138995,Severe Shortage
08015,Chaffee County,CO,20780,0,0.0,42.445006805908015,52.34672167789487,304.12166666666667,14.0,100.0,85.97168597168597,99.87129987129987,50.0,99.94851994851996,Severe Shortage
30027,Fergus County,MT,11862,0,0.0,104.5683740705693,104.63718468389733,303.655,14.0,100.0,99.06692406692407,99.83912483912484,50.0,99.93564993564993,Severe Shortage
06051,Mono County,CA,12991,0,0.0,87.21645517546945,87.21645517546945,298.825,14.0,100.0,97.55469755469755,99.8069498069498,50.0,99.92277992277992,Severe Shortage
06027,Inyo County,CA,18485,0,0.0,69.33974393284825,91.26879082581058,296.4566666666667,14.0,100.0,95.27027027027027,99.77477477477478,50.0,99.90990990990991,Severe Shortage
48243,Jeff Davis County,TX,1778,0,0.0,117.17791709290145,117.17791709290145,290.0133333333333,14.0,100.0,99.42084942084942,99.74259974259975,50.0,99.8970398970399,Severe Shortage
36041,Hamilton County,NY,5082,0,0.0,21.961296110113466,36.027780365414806,276.74666666666667,14.0,100.0,57.947232947232955,99.7104247104247,50.0,99.88416988416989,Severe Shortage
46117,Stanley County,SD,3015,0,0.0,160.88991172933626,164.1839868790415,275.03499999999997,14.0,100.0,99.93564993564993,99.67824967824967,50.0,99.87129987129987,Severe Shortage
32011,Eureka County,NV,1877,0,0.0,190.38204108107053,190.38204108107053,275.02666666666664,14.0,100.0,100.0,99.64607464607465,50.0,99.85842985842987,Severe Shortage
32033,White Pine County,NV,8534,0,0.0,148.63641141681683,148.63641141681683,273.65333333333336,14.0,100.0,99.8069498069498,99.61389961389962,50.0,99.84555984555985,Severe Shortage
41037,Lake County,OR,8194,0,0.0,89.56169889248389,89.56169889248389,266.49333333333334,14.0,100.0,97.87644787644788,99.58172458172459,50.0,99.83268983268984,Severe Shortage
16085,Valley County,ID,12777,0,0.0,86.24471899732188,86.24471899732187,257.7366666666667,14.0,100.0,97.2972972972973,99.54954954954955,50.0,99.81981981981983,Severe Shortage
48109,Culberson County,TX,2254,0,0.0,60.20105895911989,60.201058959119884,257.47833333333335,14.0,100.0,93.24324324324324,99.5173745173745,50.0,99.8069498069498,Severe Shortage
46041,Dewey County,SD,5322,0,0.0,110.4333455591174,113.69223101513042,256.785,14.0,100.0,99.35649935649936,99.48519948519949,50.0,99.7940797940798,Severe Shortage
30033,Garfield County,MT,1181,0,0.0,131.43440697561113,131.43440697561113,255.98166666666665,14.0,100.0,99.64607464607465,99.45302445302445,50.0,99.78120978120978,Severe Shortage
08017,Cheyenne County,CO,1712,0,0.0,129.84698133992816,124.4227170769011,254.485,14.0,100.0,99.58172458172459,99.42084942084942,50.0,99.76833976833977,Severe Shortage
27031,Cook County,MN,5571,0,0.0,86.6481218366784,103.62685131517476,253.77166666666665,14.0,100.0,97.39382239382239,99.38867438867439,50.0,99.75546975546976,Severe Shortage
38011,Bowman County,ND,2886,0,0.0,107.15246150188277,107.15246150188277,253.53333333333333,14.0,100.0,99.25997425997426,99.35649935649936,50.0,99.74259974259974,Severe Shortage
16059,Lemhi County,ID,8397,0,0.0,89.24076615958715,93.48535265120692,251.40833333333333,14.0,100.0,97.84427284427284,99.32432432432432,50.0,99.72972972972974,Severe Shortage
04011,Greenlee County,AZ,9410,0,0.0,64.25446938929002,79.24149817734808,245.32000000000002,14.0,100.0,94.17631917631918,99.29214929214929,50.0,99.71685971685972,Severe Shortage
30017,Custer County,MT,11964,0,0.0,119.27745461031232,118.6485854375707,245.22,14.0,100.0,99.45302445302445,99.25997425997426,50.0,99.7039897039897,Severe Shortage
56007,Carbon County,WY,14250,0,0.0,77.4770279007792,79.45838937542305,241.075,14.0,100.0,96.36422136422136,99.22779922779922,50.0,99.6911196911197,Severe Shortage
56039,Teton County,WY,23272,0,0.0,47.49802810325973,47.49802810325972,239.78166666666667,14.0,100.0,88.54568854568855,99.1956241956242,50.0,99.67824967824968,Severe Shortage
35033,Mora County,NM,4096,0,0.0,53.255931182764364,58.11035132960303,239.59833333333333,14.0,100.0,91.15186615186616,99.16344916344917,50.0,99.66537966537967,Severe Shortage
49023,Juab County,UT,13297,0,0.0,64.66972083844308,66.21725174116304,239.485,14.0,100.0,94.27284427284427,99.13127413127413,50.0,99.65250965250965,Severe Shortage
32015,Lander County,NV,5785,0,0.0,144.87693785718992,145.36341947055732,239.19500000000002,14.0,100.0,99.77477477477478,99.09909909909909,50.0,99.63963963963964,Severe Shortage
46105,Perkins County,SD,2832,0,0.0,100.69343461779364,100.69343461779364,238.405,14.0,100.0,98.90604890604891,99.06692406692407,50.0,99.62676962676963,Severe Shortage
